ID, User, nLos, D-Master, D-Slaver, D-Gate, Speed, x, y, z
473, 4, 0, 55, 82, 100, 0, 0, 0, 35
474, 4, 0, 57, 76, 100, 0, 0, 0, 37
475, 4, 0, 57, 77, 100, 0, 0, 0, 34
476, 4, 0, 55, 76, 100, 0, 0, 0, 33
477, 4, 0, 57, 79, 100, 0, 0, 0, 31
478, 4, 0, 58, 74, 100, 0, 0, 0, 31
479, 4, 0, 58, 80, 100, 0, 0, 0, 28
480, 4, 0, 57, 78, 100, 0, 0, 0, 30
481, 4, 0, 57, 75, 100, 0, 0, 0, 31
482, 4, 0, 57, 77, 100, 0, 0, 0, 28
483, 4, 0, 55, 74, 100, 0, 0, 0, 30
484, 4, 0, 60, 76, 100, 0, 0, 0, 25
485, 4, 0, 56, 76, 100, 0, 0, 0, 26
486, 4, 0, 56, 76, 100, 0, 0, 0, 27
487, 4, 0, 55, 78, 100, 0, 0, 0, 28
488, 4, 0, 56, 78, 100, 0, 0, 0, 30
489, 4, 0, 55, 79, 100, 0, 0, 0, 31
490, 4, 0, 58, 77, 100, 0, 0, 0, 31
491, 4, 0, 56, 77, 100, 0, 0, 0, 31
492, 4, 0, 54, 82, 100, 0, 0, 0, 32
493, 4, 0, 57, 75, 100, 0, 0, 0, 35
494, 4, 0, 59, 79, 100, 0, 0, 0, 30
495, 4, 0, 58, 78, 100, 0, 0, 0, 31
496, 4, 0, 57, 78, 100, 0, 0, 0, 31
497, 4, 0, 55, 76, 100, 0, 0, 0, 32
498, 4, 0, 56, 83, 100, 0, 0, 0, 31
499, 4, 0, 58, 77, 100, 0, 0, 0, 35
500, 4, 0, 55, 78, 100, 0, 0, 0, 34
501, 4, 0, 57, 76, 100, 0, 0, 0, 32
502, 4, 0, 55, 77, 100, 0, 0, 0, 31
503, 4, 0, 56, 76, 100, 0, 0, 0, 31
504, 4, 0, 57, 77, 100, 0, 0, 0, 30
505, 4, 0, 57, 76, 100, 0, 0, 0, 29
506, 4, 0, 56, 77, 100, 0, 0, 0, 29
507, 4, 0, 57, 80, 100, 0, 0, 0, 29
508, 4, 0, 56, 76, 100, 0, 0, 0, 32
509, 4, 0, 57, 87, 100, 0, 0, 0, 30
510, 4, 0, 56, 76, 100, 0, 0, 0, 39
511, 4, 0, 57, 76, 100, 0, 0, 0, 35
512, 4, 0, 57, 76, 100, 0, 0, 0, 32
513, 4, 0, 56, 76, 100, 0, 0, 0, 31
514, 4, 0, 56, 75, 100, 0, 0, 0, 30
515, 4, 0, 57, 78, 100, 0, 0, 0, 28
516, 4, 0, 56, 78, 100, 0, 0, 0, 30
517, 4, 0, 55, 76, 100, 0, 0, 0, 31
518, 4, 0, 58, 82, 100, 0, 0, 0, 29
519, 4, 0, 58, 80, 100, 0, 0, 0, 33
520, 4, 0, 57, 76, 100, 0, 0, 0, 34
521, 4, 0, 57, 77, 100, 0, 0, 0, 32
522, 4, 0, 56, 75, 100, 0, 0, 0, 31
523, 4, 0, 56, 78, 100, 0, 0, 0, 29
524, 4, 0, 56, 81, 100, 0, 0, 0, 31
525, 4, 0, 57, 76, 100, 0, 0, 0, 34
526, 4, 0, 56, 79, 100, 0, 0, 0, 32
527, 4, 0, 56, 76, 100, 0, 0, 0, 33
528, 4, 0, 56, 77, 100, 0, 0, 0, 32
529, 4, 0, 56, 73, 100, 0, 0, 0, 31
530, 4, 0, 56, 80, 100, 0, 0, 0, 28
531, 4, 0, 56, 75, 100, 0, 0, 0, 31
532, 4, 0, 56, 76, 100, 0, 0, 0, 29
533, 4, 0, 57, 77, 100, 0, 0, 0, 29
534, 4, 0, 55, 81, 100, 0, 0, 0, 30
535, 4, 0, 57, 76, 100, 0, 0, 0, 33
536, 4, 0, 54, 80, 100, 0, 0, 0, 32
537, 4, 0, 55, 77, 100, 0, 0, 0, 35
538, 4, 0, 55, 80, 100, 0, 0, 0, 34
539, 4, 0, 57, 75, 100, 0, 0, 0, 35
540, 4, 0, 55, 76, 100, 0, 0, 0, 33
541, 4, 0, 57, 80, 100, 0, 0, 0, 31
542, 4, 0, 57, 76, 100, 0, 0, 0, 33
543, 4, 0, 57, 77, 100, 0, 0, 0, 31
544, 4, 0, 54, 79, 100, 0, 0, 0, 32
545, 4, 0, 56, 76, 100, 0, 0, 0, 33
546, 4, 0, 57, 77, 100, 0, 0, 0, 31
547, 4, 0, 56, 78, 100, 0, 0, 0, 31
548, 4, 0, 56, 76, 100, 0, 0, 0, 32
549, 4, 0, 56, 76, 100, 0, 0, 0, 31
550, 4, 0, 57, 76, 100, 0, 0, 0, 29
551, 4, 0, 56, 79, 100, 0, 0, 0, 29
552, 4, 0, 55, 76, 100, 0, 0, 0, 32
553, 4, 0, 57, 81, 100, 0, 0, 0, 30
554, 4, 0, 56, 75, 100, 0, 0, 0, 34
555, 4, 0, 58, 77, 100, 0, 0, 0, 30
556, 4, 0, 56, 73, 100, 0, 0, 0, 30
557, 4, 0, 56, 77, 100, 0, 0, 0, 27
558, 4, 0, 57, 78, 100, 0, 0, 0, 28
559, 4, 0, 59, 76, 100, 0, 0, 0, 28
560, 4, 0, 57, 78, 100, 0, 0, 0, 27
561, 4, 0, 56, 75, 100, 0, 0, 0, 29
562, 4, 0, 55, 77, 100, 0, 0, 0, 29
563, 4, 0, 57, 76, 100, 0, 0, 0, 29
564, 4, 0, 55, 79, 100, 0, 0, 0, 29
565, 4, 0, 56, 76, 100, 0, 0, 0, 31
566, 4, 0, 57, 78, 100, 0, 0, 0, 30
567, 4, 0, 57, 78, 100, 0, 0, 0, 30
568, 4, 0, 56, 78, 100, 0, 0, 0, 31
569, 4, 0, 59, 75, 100, 0, 0, 0, 30
570, 4, 0, 56, 77, 100, 0, 0, 0, 29
571, 4, 0, 58, 78, 100, 0, 0, 0, 28
572, 4, 0, 57, 82, 100, 0, 0, 0, 29
573, 4, 0, 55, 74, 100, 0, 0, 0, 34
574, 4, 0, 55, 75, 100, 0, 0, 0, 31
575, 4, 0, 56, 73, 100, 0, 0, 0, 29
576, 4, 0, 57, 78, 100, 0, 0, 0, 26
577, 4, 0, 58, 81, 100, 0, 0, 0, 27
578, 4, 0, 57, 78, 100, 0, 0, 0, 31
579, 4, 0, 57, 78, 100, 0, 0, 0, 31
580, 4, 0, 55, 76, 100, 0, 0, 0, 32
581, 4, 0, 57, 78, 100, 0, 0, 0, 30
582, 4, 0, 57, 77, 100, 0, 0, 0, 31
583, 4, 0, 58, 77, 100, 0, 0, 0, 29
584, 4, 0, 58, 82, 100, 0, 0, 0, 29
585, 4, 0, 58, 87, 100, 0, 0, 0, 32
586, 4, 0, 58, 80, 100, 0, 0, 0, 39
587, 4, 0, 56, 77, 100, 0, 0, 0, 39
588, 4, 0, 56, 77, 100, 0, 0, 0, 36
589, 4, 0, 57, 77, 100, 0, 0, 0, 34
590, 4, 0, 56, 72, 100, 0, 0, 0, 33
591, 4, 0, 56, 78, 100, 0, 0, 0, 28
592, 4, 0, 55, 73, 100, 0, 0, 0, 30
593, 4, 0, 59, 80, 100, 0, 0, 0, 25
594, 4, 0, 57, 78, 100, 0, 0, 0, 29
595, 4, 0, 57, 76, 100, 0, 0, 0, 30
596, 4, 0, 57, 80, 100, 0, 0, 0, 29
597, 4, 0, 56, 80, 100, 0, 0, 0, 32
598, 4, 0, 57, 80, 100, 0, 0, 0, 33
599, 4, 0, 58, 77, 100, 0, 0, 0, 34
600, 4, 0, 56, 82, 100, 0, 0, 0, 33
601, 4, 0, 57, 76, 100, 0, 0, 0, 35
602, 4, 0, 56, 76, 100, 0, 0, 0, 33
603, 4, 0, 55, 76, 100, 0, 0, 0, 32
604, 4, 0, 57, 78, 100, 0, 0, 0, 30
605, 4, 0, 57, 78, 100, 0, 0, 0, 31
606, 4, 0, 56, 77, 100, 0, 0, 0, 32
607, 4, 0, 57, 76, 100, 0, 0, 0, 31
608, 4, 0, 56, 79, 100, 0, 0, 0, 30
609, 4, 0, 55, 74, 100, 0, 0, 0, 32
610, 4, 0, 57, 81, 100, 0, 0, 0, 29
611, 4, 0, 59, 73, 100, 0, 0, 0, 31
612, 4, 0, 60, 81, 100, 0, 0, 0, 25
613, 4, 0, 57, 79, 100, 0, 0, 0, 30
614, 4, 0, 56, 78, 100, 0, 0, 0, 32
615, 4, 0, 55, 78, 100, 0, 0, 0, 32
616, 4, 0, 56, 74, 100, 0, 0, 0, 33
617, 4, 0, 56, 78, 100, 0, 0, 0, 30
618, 4, 0, 56, 77, 100, 0, 0, 0, 31
619, 4, 0, 55, 80, 100, 0, 0, 0, 31
620, 4, 0, 57, 82, 100, 0, 0, 0, 33
621, 4, 0, 59, 78, 100, 0, 0, 0, 35
622, 4, 0, 59, 80, 100, 0, 0, 0, 32
623, 4, 0, 57, 85, 100, 0, 0, 0, 34
624, 4, 0, 56, 68, 100, 0, 0, 0, 40
625, 4, 0, 56, 83, 100, 0, 0, 0, 30
626, 4, 0, 55, 80, 100, 0, 0, 0, 36
627, 4, 0, 56, 79, 100, 0, 0, 0, 37
628, 4, 0, 56, 78, 100, 0, 0, 0, 36
629, 4, 0, 56, 78, 100, 0, 0, 0, 35
630, 4, 0, 57, 76, 100, 0, 0, 0, 34
631, 4, 0, 58, 85, 100, 0, 0, 0, 31
632, 4, 0, 57, 77, 100, 0, 0, 0, 37
633, 4, 0, 56, 73, 100, 0, 0, 0, 35
634, 4, 0, 57, 75, 100, 0, 0, 0, 30
635, 4, 0, 58, 74, 100, 0, 0, 0, 27
636, 4, 0, 57, 74, 100, 0, 0, 0, 25
637, 4, 0, 58, 76, 100, 0, 0, 0, 24
638, 4, 0, 58, 75, 100, 0, 0, 0, 24
639, 4, 0, 56, 76, 100, 0, 0, 0, 24
640, 4, 0, 58, 74, 100, 0, 0, 0, 24
641, 4, 0, 59, 75, 100, 0, 0, 0, 22
642, 4, 0, 57, 80, 100, 0, 0, 0, 23
643, 4, 0, 57, 76, 100, 0, 0, 0, 27
644, 4, 0, 57, 76, 100, 0, 0, 0, 27
645, 4, 0, 59, 73, 100, 0, 0, 0, 25
646, 4, 0, 57, 75, 100, 0, 0, 0, 23
647, 4, 0, 58, 71, 100, 0, 0, 0, 23
648, 4, 0, 58, 75, 100, 0, 0, 0, 19
649, 4, 0, 56, 74, 100, 0, 0, 0, 21
650, 4, 0, 56, 76, 100, 0, 0, 0, 22
651, 4, 0, 57, 76, 100, 0, 0, 0, 23
652, 4, 0, 55, 80, 100, 0, 0, 0, 25
653, 4, 0, 56, 76, 100, 0, 0, 0, 29
654, 4, 0, 59, 76, 100, 0, 0, 0, 27
655, 4, 0, 57, 75, 100, 0, 0, 0, 27
656, 4, 0, 56, 80, 100, 0, 0, 0, 27
657, 4, 0, 57, 77, 100, 0, 0, 0, 30
658, 4, 0, 56, 75, 100, 0, 0, 0, 30
659, 4, 0, 58, 78, 100, 0, 0, 0, 27
660, 4, 0, 56, 76, 100, 0, 0, 0, 29
661, 4, 0, 58, 80, 100, 0, 0, 0, 28
662, 4, 0, 56, 73, 100, 0, 0, 0, 31
663, 4, 0, 56, 75, 100, 0, 0, 0, 28
664, 4, 0, 56, 77, 100, 0, 0, 0, 27
665, 4, 0, 58, 78, 100, 0, 0, 0, 27
666, 4, 0, 57, 79, 100, 0, 0, 0, 28
667, 4, 0, 58, 75, 100, 0, 0, 0, 29
668, 4, 0, 59, 80, 100, 0, 0, 0, 26
669, 4, 0, 58, 74, 100, 0, 0, 0, 29
670, 4, 0, 57, 74, 100, 0, 0, 0, 27
671, 4, 0, 56, 75, 100, 0, 0, 0, 26
672, 4, 0, 57, 80, 100, 0, 0, 0, 25
673, 4, 0, 55, 79, 100, 0, 0, 0, 30
674, 4, 0, 56, 75, 100, 0, 0, 0, 32
675, 4, 0, 57, 76, 100, 0, 0, 0, 29
676, 4, 0, 56, 76, 100, 0, 0, 0, 29
677, 4, 0, 56, 74, 100, 0, 0, 0, 29
678, 4, 0, 58, 78, 100, 0, 0, 0, 26
679, 4, 0, 56, 76, 100, 0, 0, 0, 28
680, 4, 0, 55, 80, 100, 0, 0, 0, 29
681, 4, 0, 59, 73, 100, 0, 0, 0, 30
682, 4, 0, 58, 76, 100, 0, 0, 0, 26
683, 4, 0, 57, 76, 100, 0, 0, 0, 26
684, 4, 0, 61, 77, 100, 0, 0, 0, 24
685, 4, 0, 55, 76, 100, 0, 0, 0, 26
686, 4, 0, 58, 78, 100, 0, 0, 0, 26
687, 4, 0, 56, 75, 100, 0, 0, 0, 28
688, 4, 0, 54, 75, 100, 0, 0, 0, 29
689, 4, 0, 56, 76, 100, 0, 0, 0, 28
690, 4, 0, 57, 79, 100, 0, 0, 0, 27
691, 4, 0, 56, 76, 100, 0, 0, 0, 30
692, 4, 0, 55, 74, 100, 0, 0, 0, 30
693, 4, 0, 55, 74, 100, 0, 0, 0, 28
694, 4, 0, 58, 76, 100, 0, 0, 0, 25
695, 4, 0, 56, 75, 100, 0, 0, 0, 26
696, 4, 0, 55, 76, 100, 0, 0, 0, 27
697, 4, 0, 56, 82, 100, 0, 0, 0, 27
698, 4, 0, 56, 74, 100, 0, 0, 0, 32
699, 4, 0, 57, 73, 100, 0, 0, 0, 29
700, 4, 0, 57, 76, 100, 0, 0, 0, 26
701, 4, 0, 56, 76, 100, 0, 0, 0, 27
702, 4, 0, 56, 78, 100, 0, 0, 0, 27
703, 4, 0, 55, 76, 100, 0, 0, 0, 29
704, 4, 0, 55, 76, 100, 0, 0, 0, 29
705, 4, 0, 58, 75, 100, 0, 0, 0, 28
706, 4, 0, 56, 78, 100, 0, 0, 0, 27
707, 4, 0, 56, 76, 100, 0, 0, 0, 29
708, 4, 0, 56, 74, 100, 0, 0, 0, 29
709, 4, 0, 56, 78, 100, 0, 0, 0, 27
710, 4, 0, 56, 78, 100, 0, 0, 0, 29
711, 4, 0, 56, 76, 100, 0, 0, 0, 31
712, 4, 0, 58, 76, 100, 0, 0, 0, 29
713, 4, 0, 56, 82, 100, 0, 0, 0, 29
714, 4, 0, 56, 73, 100, 0, 0, 0, 33
715, 4, 0, 56, 74, 100, 0, 0, 0, 29
716, 4, 0, 58, 82, 100, 0, 0, 0, 26
717, 4, 0, 56, 74, 100, 0, 0, 0, 32
718, 4, 0, 57, 76, 100, 0, 0, 0, 28
719, 4, 0, 54, 75, 100, 0, 0, 0, 29
720, 4, 0, 55, 75, 100, 0, 0, 0, 29
721, 4, 0, 56, 75, 100, 0, 0, 0, 28
722, 4, 0, 58, 76, 100, 0, 0, 0, 26
723, 4, 0, 58, 79, 100, 0, 0, 0, 25
724, 4, 0, 57, 77, 100, 0, 0, 0, 28
725, 4, 0, 56, 72, 100, 0, 0, 0, 29
726, 4, 0, 55, 76, 100, 0, 0, 0, 26
727, 4, 0, 57, 72, 100, 0, 0, 0, 26
728, 4, 0, 56, 78, 100, 0, 0, 0, 24
729, 4, 0, 57, 76, 100, 0, 0, 0, 26
730, 4, 0, 58, 79, 100, 0, 0, 0, 26
731, 4, 0, 59, 73, 100, 0, 0, 0, 27
732, 4, 0, 57, 79, 100, 0, 0, 0, 24
733, 4, 0, 58, 76, 100, 0, 0, 0, 27
734, 4, 0, 57, 77, 100, 0, 0, 0, 27
735, 4, 0, 58, 74, 100, 0, 0, 0, 27
736, 4, 0, 56, 75, 100, 0, 0, 0, 26
737, 4, 0, 56, 75, 100, 0, 0, 0, 26
738, 4, 0, 56, 76, 100, 0, 0, 0, 26
739, 4, 0, 56, 76, 100, 0, 0, 0, 26
740, 4, 0, 56, 77, 100, 0, 0, 0, 27
741, 4, 0, 57, 75, 100, 0, 0, 0, 28
742, 4, 0, 56, 77, 100, 0, 0, 0, 27
743, 4, 0, 55, 79, 100, 0, 0, 0, 29
744, 4, 0, 55, 79, 100, 0, 0, 0, 31
745, 4, 0, 57, 80, 100, 0, 0, 0, 32
746, 4, 0, 56, 78, 100, 0, 0, 0, 34
747, 4, 0, 57, 83, 100, 0, 0, 0, 33
748, 4, 0, 58, 76, 100, 0, 0, 0, 36
749, 4, 0, 56, 73, 100, 0, 0, 0, 34
750, 4, 0, 54, 77, 100, 0, 0, 0, 31
751, 4, 0, 55, 76, 100, 0, 0, 0, 31
752, 4, 0, 55, 77, 100, 0, 0, 0, 31
753, 4, 0, 59, 75, 100, 0, 0, 0, 29
754, 4, 0, 56, 79, 100, 0, 0, 0, 28
755, 4, 0, 57, 75, 100, 0, 0, 0, 30
756, 4, 0, 56, 83, 100, 0, 0, 0, 28
757, 4, 0, 56, 75, 100, 0, 0, 0, 34
758, 4, 0, 56, 81, 100, 0, 0, 0, 31
759, 4, 0, 56, 81, 100, 0, 0, 0, 35
760, 4, 0, 59, 77, 100, 0, 0, 0, 35
761, 4, 0, 56, 80, 100, 0, 0, 0, 33
762, 4, 0, 57, 80, 100, 0, 0, 0, 34
763, 4, 0, 57, 86, 100, 0, 0, 0, 35
764, 4, 0, 57, 85, 100, 0, 0, 0, 41
765, 4, 0, 58, 81, 100, 0, 0, 0, 43
766, 4, 0, 57, 84, 100, 0, 0, 0, 42
767, 4, 0, 55, 83, 100, 0, 0, 0, 45
768, 4, 0, 57, 83, 100, 0, 0, 0, 45
769, 4, 0, 57, 82, 100, 0, 0, 0, 45
770, 4, 0, 56, 80, 100, 0, 0, 0, 44
771, 4, 0, 58, 84, 100, 0, 0, 0, 41
772, 4, 0, 59, 82, 100, 0, 0, 0, 42
773, 4, 0, 56, 82, 100, 0, 0, 0, 42
774, 4, 0, 56, 83, 100, 0, 0, 0, 43
775, 4, 0, 58, 78, 100, 0, 0, 0, 43
776, 4, 0, 57, 83, 100, 0, 0, 0, 39
777, 4, 0, 58, 79, 100, 0, 0, 0, 40
778, 4, 0, 59, 81, 100, 0, 0, 0, 37
779, 4, 0, 56, 79, 100, 0, 0, 0, 39
780, 4, 0, 57, 76, 100, 0, 0, 0, 37
781, 4, 0, 56, 81, 100, 0, 0, 0, 34
782, 4, 0, 58, 82, 100, 0, 0, 0, 35
783, 4, 0, 56, 79, 100, 0, 0, 0, 38
784, 4, 0, 57, 83, 100, 0, 0, 0, 37
785, 4, 0, 57, 79, 100, 0, 0, 0, 39
786, 4, 0, 56, 78, 100, 0, 0, 0, 38
787, 4, 0, 55, 75, 100, 0, 0, 0, 37
788, 4, 0, 55, 76, 100, 0, 0, 0, 34
789, 4, 0, 57, 75, 100, 0, 0, 0, 32
790, 4, 0, 60, 75, 100, 0, 0, 0, 27
791, 4, 0, 57, 76, 100, 0, 0, 0, 26
792, 4, 0, 55, 76, 100, 0, 0, 0, 27
793, 4, 0, 56, 78, 100, 0, 0, 0, 28
794, 4, 0, 56, 77, 100, 0, 0, 0, 29
795, 4, 0, 56, 76, 100, 0, 0, 0, 30
796, 4, 0, 58, 74, 100, 0, 0, 0, 28
797, 4, 0, 55, 81, 100, 0, 0, 0, 27
798, 4, 0, 55, 79, 100, 0, 0, 0, 32
799, 4, 0, 55, 76, 100, 0, 0, 0, 34
800, 4, 0, 57, 77, 100, 0, 0, 0, 31
801, 4, 0, 57, 77, 100, 0, 0, 0, 30
802, 4, 0, 55, 76, 100, 0, 0, 0, 31
803, 4, 0, 57, 77, 100, 0, 0, 0, 30
804, 4, 0, 56, 76, 100, 0, 0, 0, 30
805, 4, 0, 56, 76, 100, 0, 0, 0, 29
806, 4, 0, 55, 81, 100, 0, 0, 0, 29
807, 4, 0, 55, 77, 100, 0, 0, 0, 34
808, 4, 0, 57, 81, 100, 0, 0, 0, 32
809, 4, 0, 55, 70, 100, 0, 0, 0, 35
810, 4, 0, 59, 79, 100, 0, 0, 0, 27
811, 4, 0, 57, 75, 100, 0, 0, 0, 29
812, 4, 0, 58, 80, 100, 0, 0, 0, 26
813, 4, 0, 56, 76, 100, 0, 0, 0, 30
814, 4, 0, 57, 77, 100, 0, 0, 0, 29
815, 4, 0, 56, 78, 100, 0, 0, 0, 30
816, 4, 0, 57, 79, 100, 0, 0, 0, 30
817, 4, 0, 57, 83, 100, 0, 0, 0, 31
818, 4, 0, 55, 76, 100, 0, 0, 0, 37
819, 4, 0, 55, 78, 100, 0, 0, 0, 34
820, 4, 0, 56, 77, 100, 0, 0, 0, 34
821, 4, 0, 58, 76, 100, 0, 0, 0, 32
822, 4, 0, 58, 78, 100, 0, 0, 0, 29
823, 4, 0, 58, 76, 100, 0, 0, 0, 29
824, 4, 0, 58, 81, 100, 0, 0, 0, 28
825, 4, 0, 57, 75, 100, 0, 0, 0, 32
826, 4, 0, 56, 77, 100, 0, 0, 0, 30
827, 4, 0, 57, 74, 100, 0, 0, 0, 29
828, 4, 0, 58, 82, 100, 0, 0, 0, 26
829, 4, 0, 55, 73, 100, 0, 0, 0, 32
830, 4, 0, 55, 81, 100, 0, 0, 0, 29
831, 4, 0, 57, 78, 100, 0, 0, 0, 32
832, 4, 0, 57, 78, 100, 0, 0, 0, 32
833, 4, 0, 56, 76, 100, 0, 0, 0, 33
834, 4, 0, 58, 78, 100, 0, 0, 0, 30
835, 4, 0, 57, 76, 100, 0, 0, 0, 30
836, 4, 0, 58, 78, 100, 0, 0, 0, 29
837, 4, 0, 57, 78, 100, 0, 0, 0, 30
838, 4, 0, 56, 77, 100, 0, 0, 0, 31
839, 4, 0, 55, 79, 100, 0, 0, 0, 31
840, 4, 0, 57, 78, 100, 0, 0, 0, 32
841, 4, 0, 56, 84, 100, 0, 0, 0, 32
842, 4, 0, 55, 77, 100, 0, 0, 0, 38
843, 4, 0, 55, 85, 100, 0, 0, 0, 37
844, 4, 0, 56, 78, 100, 0, 0, 0, 42
845, 4, 0, 56, 76, 100, 0, 0, 0, 39
846, 4, 0, 56, 75, 100, 0, 0, 0, 36
847, 4, 0, 57, 76, 100, 0, 0, 0, 32
848, 4, 0, 57, 75, 100, 0, 0, 0, 30
849, 4, 0, 57, 82, 100, 0, 0, 0, 28
850, 4, 0, 57, 78, 100, 0, 0, 0, 32
851, 4, 0, 57, 83, 100, 0, 0, 0, 32
852, 4, 0, 56, 83, 100, 0, 0, 0, 37
853, 4, 0, 57, 80, 100, 0, 0, 0, 39
854, 4, 0, 56, 79, 100, 0, 0, 0, 39
855, 4, 0, 57, 79, 100, 0, 0, 0, 37
856, 4, 0, 59, 78, 100, 0, 0, 0, 35
857, 4, 0, 57, 74, 100, 0, 0, 0, 34
858, 4, 0, 58, 76, 100, 0, 0, 0, 29
859, 4, 0, 57, 76, 100, 0, 0, 0, 29
860, 4, 0, 59, 76, 100, 0, 0, 0, 27
861, 4, 0, 58, 80, 100, 0, 0, 0, 26
862, 4, 0, 55, 78, 100, 0, 0, 0, 31
863, 4, 0, 55, 77, 100, 0, 0, 0, 32
864, 4, 0, 58, 76, 100, 0, 0, 0, 30
865, 4, 0, 57, 76, 100, 0, 0, 0, 29
866, 4, 0, 58, 76, 100, 0, 0, 0, 28
867, 4, 0, 58, 76, 100, 0, 0, 0, 27
868, 4, 0, 58, 74, 100, 0, 0, 0, 26
869, 4, 0, 57, 72, 100, 0, 0, 0, 25
870, 4, 0, 57, 76, 100, 0, 0, 0, 22
871, 4, 0, 59, 75, 100, 0, 0, 0, 22
872, 4, 0, 57, 77, 100, 0, 0, 0, 23
873, 4, 0, 56, 76, 100, 0, 0, 0, 25
874, 4, 0, 54, 74, 100, 0, 0, 0, 27
875, 4, 0, 58, 76, 100, 0, 0, 0, 25
876, 4, 0, 55, 75, 100, 0, 0, 0, 26
877, 4, 0, 56, 75, 100, 0, 0, 0, 26
878, 4, 0, 55, 75, 100, 0, 0, 0, 26
879, 4, 0, 56, 75, 100, 0, 0, 0, 26
880, 4, 0, 56, 75, 100, 0, 0, 0, 26
881, 4, 0, 56, 74, 100, 0, 0, 0, 26
882, 4, 0, 56, 74, 100, 0, 0, 0, 25
883, 4, 0, 56, 75, 100, 0, 0, 0, 25
884, 4, 0, 56, 72, 100, 0, 0, 0, 25
885, 4, 0, 59, 76, 100, 0, 0, 0, 21
886, 4, 0, 56, 78, 100, 0, 0, 0, 23
887, 4, 0, 55, 74, 100, 0, 0, 0, 27
888, 4, 0, 58, 77, 100, 0, 0, 0, 25
889, 4, 0, 58, 76, 100, 0, 0, 0, 25
890, 4, 0, 57, 77, 100, 0, 0, 0, 26
891, 4, 0, 54, 81, 100, 0, 0, 0, 28
892, 4, 0, 56, 78, 100, 0, 0, 0, 32
893, 4, 0, 57, 76, 100, 0, 0, 0, 32
894, 4, 0, 58, 79, 100, 0, 0, 0, 30
895, 4, 0, 57, 79, 100, 0, 0, 0, 31
896, 4, 0, 55, 78, 100, 0, 0, 0, 33
897, 4, 0, 55, 75, 100, 0, 0, 0, 33
898, 4, 0, 59, 74, 100, 0, 0, 0, 29
899, 4, 0, 56, 75, 100, 0, 0, 0, 27
900, 4, 0, 58, 76, 100, 0, 0, 0, 26
901, 4, 0, 58, 79, 100, 0, 0, 0, 25
902, 4, 0, 57, 76, 100, 0, 0, 0, 28
903, 4, 0, 57, 80, 100, 0, 0, 0, 27
904, 4, 0, 56, 79, 100, 0, 0, 0, 31
905, 4, 0, 57, 79, 100, 0, 0, 0, 32
906, 4, 0, 56, 78, 100, 0, 0, 0, 33
907, 4, 0, 55, 77, 100, 0, 0, 0, 33
908, 4, 0, 56, 73, 100, 0, 0, 0, 32
909, 4, 0, 54, 74, 100, 0, 0, 0, 30
910, 4, 0, 56, 78, 100, 0, 0, 0, 28
911, 4, 0, 55, 77, 100, 0, 0, 0, 30
912, 4, 0, 54, 79, 100, 0, 0, 0, 31
913, 4, 0, 56, 77, 100, 0, 0, 0, 33
914, 4, 0, 59, 76, 100, 0, 0, 0, 30
915, 4, 0, 55, 78, 100, 0, 0, 0, 30
916, 4, 0, 55, 78, 100, 0, 0, 0, 31
917, 4, 0, 56, 79, 100, 0, 0, 0, 32
918, 4, 0, 55, 77, 100, 0, 0, 0, 34
919, 4, 0, 55, 74, 100, 0, 0, 0, 33
920, 4, 0, 55, 80, 100, 0, 0, 0, 31
921, 4, 0, 56, 76, 100, 0, 0, 0, 33
922, 4, 0, 57, 76, 100, 0, 0, 0, 31
923, 4, 0, 57, 78, 100, 0, 0, 0, 30
924, 4, 0, 59, 78, 100, 0, 0, 0, 29
925, 4, 0, 59, 80, 100, 0, 0, 0, 28
926, 4, 0, 55, 76, 100, 0, 0, 0, 32
927, 4, 0, 57, 79, 100, 0, 0, 0, 30
928, 4, 0, 56, 79, 100, 0, 0, 0, 32
929, 4, 0, 57, 78, 100, 0, 0, 0, 32
930, 4, 0, 56, 79, 100, 0, 0, 0, 33
931, 4, 0, 57, 83, 100, 0, 0, 0, 33
932, 4, 0, 58, 81, 100, 0, 0, 0, 36
933, 4, 0, 56, 77, 100, 0, 0, 0, 38
934, 4, 0, 57, 83, 100, 0, 0, 0, 35
935, 4, 0, 55, 77, 100, 0, 0, 0, 39
936, 4, 0, 56, 81, 100, 0, 0, 0, 36
937, 4, 0, 60, 80, 100, 0, 0, 0, 36
938, 4, 0, 56, 73, 100, 0, 0, 0, 36
939, 4, 0, 55, 74, 100, 0, 0, 0, 32
940, 4, 0, 56, 85, 100, 0, 0, 0, 29
941, 4, 0, 57, 81, 100, 0, 0, 0, 36
942, 4, 0, 55, 77, 100, 0, 0, 0, 38
943, 4, 0, 56, 76, 100, 0, 0, 0, 36
944, 4, 0, 56, 82, 100, 0, 0, 0, 32
945, 4, 0, 58, 81, 100, 0, 0, 0, 35
946, 4, 0, 55, 76, 100, 0, 0, 0, 37
947, 4, 0, 55, 78, 100, 0, 0, 0, 35
948, 4, 0, 55, 75, 100, 0, 0, 0, 35
949, 4, 0, 59, 74, 100, 0, 0, 0, 30
950, 4, 0, 56, 79, 100, 0, 0, 0, 28
951, 4, 0, 56, 82, 100, 0, 0, 0, 30
952, 4, 0, 56, 80, 100, 0, 0, 0, 34
953, 4, 0, 56, 81, 100, 0, 0, 0, 36
